order_id,order_datetime,order_date,order_time,order_hour,order_dayofweek,day_name,is_weekend,is_holiday,kitchen_id,kitchen_name,zip_code,num_items,order_subtotal,net_payout,discount_applied,prep_time_min,delivery_time_min,total_delivery_time_min,avoidable_wait_min,confirmed_ready_time,dasher_arrival_time,pickup_time,delivery_time,order_status,rating,weather_condition,temperature_c,currency
6136,2025-12-16 10:57:49,2025-12-16,10:57:49,10,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.85,False,16,41,53.86,0.0,2025-12-16 11:13:49,2025-12-16 11:08:49,2025-12-16 11:10:40.416689,2025-12-16 11:51:40.416689,Completed,5.0,Snow,-2.0,USD
6137,2025-12-16 10:56:40,2025-12-16,10:56:40,10,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,3,31.97,23.65,False,21,37,56.93,0.0,2025-12-16 11:17:40,2025-12-16 11:13:40,2025-12-16 11:16:35.600952,2025-12-16 11:53:35.600952,Completed,4.0,Snow,-2.0,USD
6138,2025-12-16 10:16:42,2025-12-16,10:16:42,10,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,17.98,12.96,False,19,30,50.88,1.88,2025-12-16 10:35:42,2025-12-16 10:35:42,2025-12-16 10:37:34.982387,2025-12-16 11:07:34.982387,Completed,5.0,Snow,-2.0,USD
6139,2025-12-16 11:35:29,2025-12-16,11:35:29,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,26.98,23.41,False,19,30,48.04,0.0,2025-12-16 11:54:29,2025-12-16 11:51:29,2025-12-16 11:53:31.171872,2025-12-16 12:23:31.171872,Completed,3.0,Snow,-2.0,USD
6140,2025-12-16 11:04:47,2025-12-16,11:04:47,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.71,False,15,21,47.7,11.7,2025-12-16 11:19:47,2025-12-16 11:26:47,2025-12-16 11:31:28.749975,2025-12-16 11:52:28.749975,Completed,5.0,Snow,-2.0,USD
6141,2025-12-16 11:31:12,2025-12-16,11:31:12,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,16.98,14.96,False,14,24,36.64,0.0,2025-12-16 11:45:12,2025-12-16 11:40:12,2025-12-16 11:43:50.648556,2025-12-16 12:07:50.648556,Cancelled,,Snow,-2.0,USD
6142,2025-12-16 11:53:07,2025-12-16,11:53:07,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.63,False,17,28,57.4,12.4,2025-12-16 12:10:07,2025-12-16 12:18:07,2025-12-16 12:22:31.126026,2025-12-16 12:50:31.126026,Completed,5.0,Snow,-2.0,USD
6143,2025-12-16 11:43:42,2025-12-16,11:43:42,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,18.98,13.94,False,21,34,65.66,10.66,2025-12-16 12:04:42,2025-12-16 12:12:42,2025-12-16 12:15:21.470036,2025-12-16 12:49:21.470036,Completed,4.0,Snow,-2.0,USD
6144,2025-12-16 11:32:08,2025-12-16,11:32:08,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.41,False,9,24,45.06,12.06,2025-12-16 11:41:08,2025-12-16 11:50:08,2025-12-16 11:53:11.764420,2025-12-16 12:17:11.764420,Completed,4.0,Snow,-2.0,USD
6145,2025-12-16 11:25:41,2025-12-16,11:25:41,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,21.98,15.84,False,22,28,59.69,9.69,2025-12-16 11:47:41,2025-12-16 11:56:41,2025-12-16 11:57:22.452112,2025-12-16 12:25:22.452112,Completed,4.0,Snow,-2.0,USD
6146,2025-12-16 11:05:40,2025-12-16,11:05:40,11,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.74,False,10,31,49.57,8.57,2025-12-16 11:15:40,2025-12-16 11:21:40,2025-12-16 11:24:14.268579,2025-12-16 11:55:14.268579,Completed,5.0,Snow,-2.0,USD
6147,2025-12-16 12:11:12,2025-12-16,12:11:12,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.94,False,10,19,29.91,0.91,2025-12-16 12:21:12,2025-12-16 12:17:12,2025-12-16 12:22:06.893271,2025-12-16 12:41:06.893271,Completed,4.0,Snow,-2.0,USD
6148,2025-12-16 12:04:14,2025-12-16,12:04:14,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,8.08,False,18,29,50.63,3.63,2025-12-16 12:22:14,2025-12-16 12:24:14,2025-12-16 12:25:51.806344,2025-12-16 12:54:51.806344,Completed,5.0,Snow,-2.0,USD
6149,2025-12-16 12:55:52,2025-12-16,12:55:52,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,26.98,24.24,False,24,18,41.06,0.0,2025-12-16 13:19:52,2025-12-16 13:16:52,2025-12-16 13:18:55.382652,2025-12-16 13:36:55.382652,Completed,5.0,Snow,-2.0,USD
6150,2025-12-16 12:04:35,2025-12-16,12:04:35,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.74,True,10,41,56.88,5.88,2025-12-16 12:14:35,2025-12-16 12:19:35,2025-12-16 12:20:27.746184,2025-12-16 13:01:27.746184,Completed,4.0,Snow,-2.0,USD
6151,2025-12-16 12:52:01,2025-12-16,12:52:01,12,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.74,False,13,29,55.44,13.44,2025-12-16 13:05:01,2025-12-16 13:15:01,2025-12-16 13:18:27.352959,2025-12-16 13:47:27.352959,Cancelled,,Snow,-2.0,USD
6152,2025-12-16 13:07:13,2025-12-16,13:07:13,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.73,True,12,40,63.56,11.56,2025-12-16 13:19:13,2025-12-16 13:26:13,2025-12-16 13:30:46.470733,2025-12-16 14:10:46.470733,Completed,3.0,Snow,-2.0,USD
6153,2025-12-16 13:25:56,2025-12-16,13:25:56,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.2,False,12,20,39.95,7.95,2025-12-16 13:37:56,2025-12-16 13:43:56,2025-12-16 13:45:53.046337,2025-12-16 14:05:53.046337,Completed,5.0,Snow,-2.0,USD
6154,2025-12-16 13:15:44,2025-12-16,13:15:44,13,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.47,False,17,38,59.17,4.17,2025-12-16 13:32:44,2025-12-16 13:32:44,2025-12-16 13:36:54.144617,2025-12-16 14:14:54.144617,Completed,4.0,Snow,-2.0,USD
6155,2025-12-16 14:19:44,2025-12-16,14:19:44,14,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,3,26.97,20.46,False,23,29,60.96,8.96,2025-12-16 14:42:44,2025-12-16 14:47:44,2025-12-16 14:51:41.701915,2025-12-16 15:20:41.701915,Completed,4.0,Snow,-2.0,USD
6156,2025-12-16 16:38:22,2025-12-16,16:38:22,16,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.6,False,26,33,70.62,11.62,2025-12-16 17:04:22,2025-12-16 17:13:22,2025-12-16 17:15:59.231020,2025-12-16 17:48:59.231020,Completed,5.0,Snow,-2.0,USD
6157,2025-12-16 17:23:27,2025-12-16,17:23:27,17,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,15.98,11.32,False,18,36,55.16,1.16,2025-12-16 17:41:27,2025-12-16 17:40:27,2025-12-16 17:42:36.816531,2025-12-16 18:18:36.816531,Completed,5.0,Snow,-2.0,USD
6158,2025-12-16 17:51:59,2025-12-16,17:51:59,17,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.85,False,13,25,44.17,6.17,2025-12-16 18:04:59,2025-12-16 18:08:59,2025-12-16 18:11:09.141874,2025-12-16 18:36:09.141874,Completed,4.0,Snow,-2.0,USD
6159,2025-12-16 17:55:30,2025-12-16,17:55:30,17,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.52,False,9,31,44.47,4.47,2025-12-16 18:04:30,2025-12-16 18:06:30,2025-12-16 18:08:57.975656,2025-12-16 18:39:57.975656,Completed,4.0,Snow,-2.0,USD
6160,2025-12-16 17:19:42,2025-12-16,17:19:42,17,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,3,33.47,24.21,False,22,38,68.54,8.54,2025-12-16 17:41:42,2025-12-16 17:45:42,2025-12-16 17:50:14.394389,2025-12-16 18:28:14.394389,Completed,4.0,Snow,-2.0,USD
6161,2025-12-16 18:59:12,2025-12-16,18:59:12,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,24.98,20.31,False,23,19,54.37,12.37,2025-12-16 19:22:12,2025-12-16 19:30:12,2025-12-16 19:34:34.047525,2025-12-16 19:53:34.047525,Completed,4.0,Snow,-2.0,USD
6162,2025-12-16 18:24:52,2025-12-16,18:24:52,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.97,True,19,40,55.74,0.0,2025-12-16 18:43:52,2025-12-16 18:38:52,2025-12-16 18:40:36.183545,2025-12-16 19:20:36.183545,Completed,4.0,Snow,-2.0,USD
6163,2025-12-16 18:39:55,2025-12-16,18:39:55,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,9.78,False,19,39,55.9,0.0,2025-12-16 18:58:55,2025-12-16 18:55:55,2025-12-16 18:56:49.186577,2025-12-16 19:35:49.186577,Completed,5.0,Snow,-2.0,USD
6164,2025-12-16 18:13:41,2025-12-16,18:13:41,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,10.48,8.35,False,14,40,59.73,5.73,2025-12-16 18:27:41,2025-12-16 18:32:41,2025-12-16 18:33:24.536262,2025-12-16 19:13:24.536262,Completed,4.0,Snow,-2.0,USD
6165,2025-12-16 18:03:36,2025-12-16,18:03:36,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.51,True,16,38,57.76,3.76,2025-12-16 18:19:36,2025-12-16 18:20:36,2025-12-16 18:23:21.712659,2025-12-16 19:01:21.712659,Completed,5.0,Snow,-2.0,USD
6166,2025-12-16 18:01:13,2025-12-16,18:01:13,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.68,False,9,19,32.14,4.14,2025-12-16 18:10:13,2025-12-16 18:11:13,2025-12-16 18:14:21.631267,2025-12-16 18:33:21.631267,Completed,5.0,Snow,-2.0,USD
6167,2025-12-16 18:02:06,2025-12-16,18:02:06,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,19.98,16.69,False,16,43,58.01,0.0,2025-12-16 18:18:06,2025-12-16 18:13:06,2025-12-16 18:17:06.871561,2025-12-16 19:00:06.871561,Cancelled,,Snow,-2.0,USD
6168,2025-12-16 18:22:19,2025-12-16,18:22:19,18,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.11,False,17,28,44.46,0.0,2025-12-16 18:39:19,2025-12-16 18:36:19,2025-12-16 18:38:46.335661,2025-12-16 19:06:46.335661,Cancelled,,Snow,-2.0,USD
6169,2025-12-16 19:24:32,2025-12-16,19:24:32,19,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,3,21.97,19.14,True,14,45,61.67,2.67,2025-12-16 19:38:32,2025-12-16 19:40:32,2025-12-16 19:41:12.292912,2025-12-16 20:26:12.292912,Completed,5.0,Snow,-2.0,USD
6170,2025-12-16 19:20:43,2025-12-16,19:20:43,19,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,4.19,False,10,23,43.84,10.84,2025-12-16 19:30:43,2025-12-16 19:38:43,2025-12-16 19:41:33.618799,2025-12-16 20:04:33.618799,Completed,5.0,Snow,-2.0,USD
6171,2025-12-16 19:52:55,2025-12-16,19:52:55,19,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,3,27.97,22.34,True,16,21,41.37,4.37,2025-12-16 20:08:55,2025-12-16 20:10:55,2025-12-16 20:13:17.397542,2025-12-16 20:34:17.397542,Completed,5.0,Snow,-2.0,USD
6172,2025-12-16 19:06:47,2025-12-16,19:06:47,19,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,7.43,False,12,18,37.7,7.7,2025-12-16 19:18:47,2025-12-16 19:24:47,2025-12-16 19:26:28.837401,2025-12-16 19:44:28.837401,Completed,4.0,Snow,-2.0,USD
6173,2025-12-16 20:39:08,2025-12-16,20:39:08,20,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,17.98,14.73,False,18,17,48.18,13.18,2025-12-16 20:57:08,2025-12-16 21:07:08,2025-12-16 21:10:18.713427,2025-12-16 21:27:18.713427,Cancelled,,Snow,-2.0,USD
6174,2025-12-16 20:56:39,2025-12-16,20:56:39,20,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,15.98,12.4,True,18,36,53.21,0.0,2025-12-16 21:14:39,2025-12-16 21:10:39,2025-12-16 21:13:51.612248,2025-12-16 21:49:51.612248,Completed,5.0,Snow,-2.0,USD
6175,2025-12-16 20:41:26,2025-12-16,20:41:26,20,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.5,False,16,45,60.58,0.0,2025-12-16 20:57:26,2025-12-16 20:56:26,2025-12-16 20:57:00.878569,2025-12-16 21:42:00.878569,Completed,5.0,Snow,-2.0,USD
6176,2025-12-16 20:34:40,2025-12-16,20:34:40,20,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,2,18.98,13.39,False,15,40,62.61,7.61,2025-12-16 20:49:40,2025-12-16 20:56:40,2025-12-16 20:57:16.765851,2025-12-16 21:37:16.765851,Completed,4.0,Snow,-2.0,USD
6177,2025-12-16 20:04:26,2025-12-16,20:04:26,20,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,9.66,False,20,31,46.98,0.0,2025-12-16 20:24:26,2025-12-16 20:19:26,2025-12-16 20:20:25.001973,2025-12-16 20:51:25.001973,Completed,5.0,Snow,-2.0,USD
6178,2025-12-16 21:13:47,2025-12-16,21:13:47,21,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,3.86,False,8,15,31.81,8.81,2025-12-16 21:21:47,2025-12-16 21:28:47,2025-12-16 21:30:35.837137,2025-12-16 21:45:35.837137,Completed,5.0,Snow,-2.0,USD
6179,2025-12-16 21:12:41,2025-12-16,21:12:41,21,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,13.04,False,22,43,76.43,11.43,2025-12-16 21:34:41,2025-12-16 21:44:41,2025-12-16 21:46:07.044971,2025-12-16 22:29:07.044971,Completed,5.0,Snow,-2.0,USD
6180,2025-12-16 22:07:23,2025-12-16,22:07:23,22,1,Tuesday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,12.01,False,18,25,48.12,5.12,2025-12-16 22:25:23,2025-12-16 22:26:23,2025-12-16 22:30:30.105468,2025-12-16 22:55:30.105468,Cancelled,,Snow,-2.0,USD
6181,2025-12-17 10:49:22,2025-12-17,10:49:22,10,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,8.99,False,17,38,59.67,4.67,2025-12-17 11:06:22,2025-12-17 11:06:22,2025-12-17 11:11:02.307951,2025-12-17 11:49:02.307951,Completed,5.0,Snow,-2.0,USD
6182,2025-12-17 11:54:35,2025-12-17,11:54:35,11,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.28,True,25,45,69.39,0.0,2025-12-17 12:19:35,2025-12-17 12:14:35,2025-12-17 12:18:58.321365,2025-12-17 13:03:58.321365,Completed,5.0,Snow,-2.0,USD
6183,2025-12-17 12:26:17,2025-12-17,12:26:17,12,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,3.59,False,9,43,58.95,6.95,2025-12-17 12:35:17,2025-12-17 12:40:17,2025-12-17 12:42:14.129949,2025-12-17 13:25:14.129949,Cancelled,,Snow,-2.0,USD
6184,2025-12-17 12:46:13,2025-12-17,12:46:13,12,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,2,10.48,8.94,False,9,37,50.64,4.64,2025-12-17 12:55:13,2025-12-17 12:59:13,2025-12-17 12:59:51.529177,2025-12-17 13:36:51.529177,Completed,3.0,Snow,-2.0,USD
6185,2025-12-17 12:48:50,2025-12-17,12:48:50,12,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,10.56,False,23,45,72.95,4.95,2025-12-17 13:11:50,2025-12-17 13:15:50,2025-12-17 13:16:46.930450,2025-12-17 14:01:46.930450,Completed,4.0,Snow,-2.0,USD
6186,2025-12-17 12:36:06,2025-12-17,12:36:06,12,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,3,31.47,22.49,False,23,15,42.81,4.81,2025-12-17 12:59:06,2025-12-17 13:01:06,2025-12-17 13:03:54.535106,2025-12-17 13:18:54.535106,Completed,5.0,Snow,-2.0,USD
6187,2025-12-17 12:49:25,2025-12-17,12:49:25,12,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.47,True,8,29,35.31,0.0,2025-12-17 12:57:25,2025-12-17 12:52:25,2025-12-17 12:55:43.606957,2025-12-17 13:24:43.606957,Completed,4.0,Snow,-2.0,USD
6188,2025-12-17 12:32:58,2025-12-17,12:32:58,12,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,11.28,False,26,25,60.89,9.89,2025-12-17 12:58:58,2025-12-17 13:05:58,2025-12-17 13:08:51.273727,2025-12-17 13:33:51.273727,Completed,3.0,Snow,-2.0,USD
6189,2025-12-17 12:38:16,2025-12-17,12:38:16,12,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,3,30.97,25.87,False,21,33,49.65,0.0,2025-12-17 12:59:16,2025-12-17 12:54:16,2025-12-17 12:54:54.831638,2025-12-17 13:27:54.831638,Completed,5.0,Snow,-2.0,USD
6190,2025-12-17 13:09:20,2025-12-17,13:09:20,13,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,11.5,False,23,44,74.68,7.68,2025-12-17 13:32:20,2025-12-17 13:37:20,2025-12-17 13:40:00.698516,2025-12-17 14:24:00.698516,Completed,3.0,Snow,-2.0,USD
6191,2025-12-17 14:34:02,2025-12-17,14:34:02,14,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,2,15.48,13.16,True,15,30,41.46,0.0,2025-12-17 14:49:02,2025-12-17 14:44:02,2025-12-17 14:45:29.875487,2025-12-17 15:15:29.875487,Completed,5.0,Snow,-2.0,USD
6192,2025-12-17 14:23:35,2025-12-17,14:23:35,14,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,3,30.97,24.9,False,26,32,69.05,11.05,2025-12-17 14:49:35,2025-12-17 14:57:35,2025-12-17 15:00:38.055303,2025-12-17 15:32:38.055303,Completed,5.0,Snow,-2.0,USD
6193,2025-12-17 16:03:29,2025-12-17,16:03:29,16,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.49,3.31,False,7,31,51.76,13.76,2025-12-17 16:10:29,2025-12-17 16:19:29,2025-12-17 16:24:14.786928,2025-12-17 16:55:14.786928,Completed,5.0,Snow,-2.0,USD
6194,2025-12-17 16:46:37,2025-12-17,16:46:37,16,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,9.24,True,20,37,59.66,2.66,2025-12-17 17:06:37,2025-12-17 17:04:37,2025-12-17 17:09:16.534107,2025-12-17 17:46:16.534107,Completed,3.0,Snow,-2.0,USD
6195,2025-12-17 17:06:15,2025-12-17,17:06:15,17,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.3,False,17,42,66.84,7.84,2025-12-17 17:23:15,2025-12-17 17:30:15,2025-12-17 17:31:05.240597,2025-12-17 18:13:05.240597,Completed,5.0,Snow,-2.0,USD
6196,2025-12-17 18:32:52,2025-12-17,18:32:52,18,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,12.71,False,22,24,47.76,1.76,2025-12-17 18:54:52,2025-12-17 18:52:52,2025-12-17 18:56:37.408202,2025-12-17 19:20:37.408202,Completed,4.0,Snow,-2.0,USD
6197,2025-12-17 18:42:16,2025-12-17,18:42:16,18,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,5.99,4.53,False,12,44,54.54,0.0,2025-12-17 18:54:16,2025-12-17 18:52:16,2025-12-17 18:52:48.266135,2025-12-17 19:36:48.266135,Completed,5.0,Snow,-2.0,USD
6198,2025-12-17 18:20:20,2025-12-17,18:20:20,18,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,3,25.47,20.03,False,18,37,63.16,8.16,2025-12-17 18:38:20,2025-12-17 18:45:20,2025-12-17 18:46:29.449123,2025-12-17 19:23:29.449123,Completed,5.0,Snow,-2.0,USD
6199,2025-12-17 18:06:59,2025-12-17,18:06:59,18,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,4.99,3.55,True,6,36,51.78,9.78,2025-12-17 18:12:59,2025-12-17 18:21:59,2025-12-17 18:22:45.536318,2025-12-17 18:58:45.536318,Completed,4.0,Snow,-2.0,USD
6200,2025-12-17 18:08:07,2025-12-17,18:08:07,18,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,2,21.98,15.87,True,20,19,42.99,3.99,2025-12-17 18:28:07,2025-12-17 18:31:07,2025-12-17 18:32:06.125405,2025-12-17 18:51:06.125405,Completed,5.0,Snow,-2.0,USD
6201,2025-12-17 19:54:19,2025-12-17,19:54:19,19,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.73,False,14,22,37.63,1.63,2025-12-17 20:08:19,2025-12-17 20:08:19,2025-12-17 20:09:56.633767,2025-12-17 20:31:56.633767,Completed,5.0,Snow,-2.0,USD
6202,2025-12-17 19:59:48,2025-12-17,19:59:48,19,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.44,False,11,44,67.16,12.16,2025-12-17 20:10:48,2025-12-17 20:18:48,2025-12-17 20:22:57.609539,2025-12-17 21:06:57.609539,Completed,4.0,Snow,-2.0,USD
6203,2025-12-17 19:45:36,2025-12-17,19:45:36,19,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,7.83,True,16,31,48.63,1.63,2025-12-17 20:01:36,2025-12-17 19:58:36,2025-12-17 20:03:13.554476,2025-12-17 20:34:13.554476,Completed,3.0,Snow,-2.0,USD
6204,2025-12-17 19:10:45,2025-12-17,19:10:45,19,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,12.99,11.24,False,19,22,37.05,0.0,2025-12-17 19:29:45,2025-12-17 19:24:45,2025-12-17 19:25:48.091853,2025-12-17 19:47:48.091853,Completed,3.0,Snow,-2.0,USD
6205,2025-12-17 19:23:40,2025-12-17,19:23:40,19,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,10.99,8.9,False,17,35,65.58,13.58,2025-12-17 19:40:40,2025-12-17 19:49:40,2025-12-17 19:54:14.534611,2025-12-17 20:29:14.534611,Completed,4.0,Snow,-2.0,USD
6206,2025-12-17 19:12:24,2025-12-17,19:12:24,19,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,5.44,True,14,24,37.82,0.0,2025-12-17 19:26:24,2025-12-17 19:24:24,2025-12-17 19:26:13.226429,2025-12-17 19:50:13.226429,Completed,4.0,Snow,-2.0,USD
6207,2025-12-17 19:51:32,2025-12-17,19:51:32,19,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.39,False,12,38,61.69,11.69,2025-12-17 20:03:32,2025-12-17 20:13:32,2025-12-17 20:15:13.236541,2025-12-17 20:53:13.236541,Completed,5.0,Snow,-2.0,USD
6208,2025-12-17 20:32:43,2025-12-17,20:32:43,20,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,6.99,4.9,False,16,38,51.04,0.0,2025-12-17 20:48:43,2025-12-17 20:43:43,2025-12-17 20:45:45.539544,2025-12-17 21:23:45.539544,Completed,5.0,Snow,-2.0,USD
6209,2025-12-17 20:58:46,2025-12-17,20:58:46,20,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.3,False,16,20,35.46,0.0,2025-12-17 21:14:46,2025-12-17 21:11:46,2025-12-17 21:14:13.718162,2025-12-17 21:34:13.718162,Completed,4.0,Snow,-2.0,USD
6210,2025-12-17 20:31:11,2025-12-17,20:31:11,20,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,3,28.97,25.63,False,17,15,43.33,11.33,2025-12-17 20:48:11,2025-12-17 20:58:11,2025-12-17 20:59:30.956745,2025-12-17 21:14:30.956745,Completed,5.0,Snow,-2.0,USD
6211,2025-12-17 20:53:23,2025-12-17,20:53:23,20,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,3,35.97,29.3,False,22,17,48.84,9.84,2025-12-17 21:15:23,2025-12-17 21:21:23,2025-12-17 21:25:13.112376,2025-12-17 21:42:13.112376,Completed,4.0,Snow,-2.0,USD
6212,2025-12-17 20:47:56,2025-12-17,20:47:56,20,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,2,20.98,17.17,False,17,26,50.01,7.01,2025-12-17 21:04:56,2025-12-17 21:09:56,2025-12-17 21:11:56.760916,2025-12-17 21:37:56.760916,Completed,4.0,Snow,-2.0,USD
6213,2025-12-17 20:50:23,2025-12-17,20:50:23,20,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,8.99,6.55,True,13,34,56.65,9.65,2025-12-17 21:03:23,2025-12-17 21:11:23,2025-12-17 21:13:02.116069,2025-12-17 21:47:02.116069,Completed,5.0,Snow,-2.0,USD
6214,2025-12-17 21:12:08,2025-12-17,21:12:08,21,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,13.99,12.38,False,21,24,45.69,0.69,2025-12-17 21:33:08,2025-12-17 21:32:08,2025-12-17 21:33:49.411994,2025-12-17 21:57:49.411994,Completed,3.0,Snow,-2.0,USD
6215,2025-12-17 21:36:34,2025-12-17,21:36:34,21,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.14,False,14,36,50.6,0.6,2025-12-17 21:50:34,2025-12-17 21:50:34,2025-12-17 21:51:10.073586,2025-12-17 22:27:10.073586,Completed,4.0,Snow,-2.0,USD
6216,2025-12-17 21:11:24,2025-12-17,21:11:24,21,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,9.99,7.52,True,16,39,56.44,1.44,2025-12-17 21:27:24,2025-12-17 21:25:24,2025-12-17 21:28:50.518257,2025-12-17 22:07:50.518257,Completed,5.0,Snow,-2.0,USD
6217,2025-12-17 21:40:21,2025-12-17,21:40:21,21,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,2,13.48,10.22,False,18,30,50.94,2.94,2025-12-17 21:58:21,2025-12-17 21:56:21,2025-12-17 22:01:17.635196,2025-12-17 22:31:17.635196,Completed,5.0,Snow,-2.0,USD
6218,2025-12-17 22:55:24,2025-12-17,22:55:24,22,2,Wednesday,False,False,39555939,Vel's Kitchen Indian,60642,1,14.99,13.14,False,21,38,66.52,7.52,2025-12-17 23:16:24,2025-12-17 23:22:24,2025-12-17 23:23:55.326475,2025-12-18 00:01:55.326475,Completed,5.0,Snow,-2.0,USD
